age_group,travel_with,total_female,total_male,purpose,main_activity,info_source,tour_arrangement,package_transport_int,package_accomodation,package_food,package_transport_tz,package_sightseeing,package_guided_tour,package_insurance,night_mainland,night_zanzibar,payment_mode,first_trip_tz,total_people,country_new,cost_category
25~44,Alone,0,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,9,0,Cash,Yes,1,UNITED KINGDOM,2
25~44,Friends/Relatives,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,No,Yes,Yes,Yes,No,4,0,Cash,Yes,2,NETHERLANDS,2
25~44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Friends, relatives",Package Tour,Yes,Yes,Yes,Yes,No,No,No,2,5,Cash,No,2,ZAMBIA,3
25~44,Alone,0,1,Leisure and Holidays,Cultural tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,0,3,Cash,Yes,1,UNITED STATES OF AMERICA,2
1~24,Alone,1,0,Leisure and Holidays,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,42,0,Cash,Yes,1,UNITED KINGDOM,2
25~44,Alone,0,1,Leisure and Holidays,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,0,3,Credit Card,Yes,1,SOUTH AFRICA,2
45~64,Spouse and Children,1,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,Yes,5,0,Cash,Yes,3,UNITED STATES OF AMERICA,2
25~44,Alone,0,1,Other,Hunting tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,3,0,Cash,No,1,ZIMBABWE,2
25~44,Spouse and Children,1,3,Leisure and Holidays,Wildlife tourism,"Friends, relatives",Package Tour,No,Yes,Yes,Yes,Yes,Yes,Yes,9,9,Cash,Yes,4,GERMANY,2
25~44,Blank,0,1,Meetings and Conference,Mountain climbing,"Newspaper, magazines,brochures",Independent,No,No,No,No,No,No,No,10,0,Cash,No,1,SOUTH AFRICA,2
25~44,Alone,1,0,Other,Hunting tourism,others,Independent,No,No,No,No,No,No,No,21,0,Cash,Yes,1,MALAWI,2
25~44,Spouse and Children,2,1,Leisure and Holidays,Cultural tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,No,No,No,Yes,0,15,Cash,Yes,3,ITALY,4
45~64,Friends/Relatives,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,7,3,Cash,Yes,2,CANADA,3
25~44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5,4,Credit Card,Yes,2,SPAIN,3
45~64,Friends/Relatives,2,2,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,7,Cash,Yes,4,ITALY,2
45~64,Alone,0,1,Business,Bird watching,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,0,Cash,No,1,INDIA,1
45~64,Spouse and Children,3,1,Leisure and Holidays,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,0,6,Credit Card,No,4,ITALY,3
25~44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Radio, TV, Web",Package Tour,Yes,Yes,Yes,Yes,No,No,No,0,7,Cash,Yes,2,ITALY,3
25~44,Spouse and Children,1,3,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",Package Tour,No,Yes,No,Yes,Yes,Yes,No,5,5,Cash,Yes,4,ITALY,4
25~44,Blank,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,7,3,Cash,Yes,1,FRANCE,2
45~64,Blank,1,0,Leisure and Holidays,Hunting tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,No,Yes,No,Yes,Yes,10,4,Credit Card,Yes,1,O-AF,2
25~44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Friends, relatives",Package Tour,Yes,Yes,Yes,Yes,No,No,Yes,0,12,Cash,Yes,2,ITALY,3
25~44,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,0,Cash,No,1,ZAMBIA,1
25~44,Spouse,4,3,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,No,No,No,No,0,14,Cash,Yes,7,ITALY,4
25~44,Spouse,1,1,Business,Mountain climbing,"Newspaper, magazines,brochures",Independent,No,No,No,No,No,No,No,1,0,Cash,Yes,2,ZIMBABWE,2
45~64,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,1,0,Cash,No,1,ZIMBABWE,1
25~44,Friends/Relatives,0,2,Business,Hunting tourism,others,Independent,No,No,No,No,No,No,No,1,0,Cash,Yes,2,ZIMBABWE,1
25~44,Friends/Relatives,3,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,12,2,Cash,Yes,3,UNITED STATES OF AMERICA,2
25~44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,7,5,Credit Card,Yes,2,ITALY,3
25~44,Alone,0,1,Visiting Friends and Relatives,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,Cash,No,1,KENYA,2
25~44,Spouse and Children,2,2,Leisure and Holidays,Beach tourism,"Friends, relatives",Package Tour,Yes,Yes,Yes,Yes,No,No,Yes,4,10,Cash,Yes,4,GERMANY,4
45~64,Friends/Relatives,2,0,Visiting Friends and Relatives,Cultural tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,6,0,Cash,Yes,2,GERMANY,1
25~44,Spouse,1,1,Leisure and Holidays,Beach tourism,others,Package Tour,Yes,Yes,Yes,Yes,No,No,No,0,7,Cash,No,2,SOUTH AFRICA,4
25~44,Alone,1,0,Visiting Friends and Relatives,Cultural tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,11,3,Cash,Yes,1,AUSTRIA,2
45~64,Friends/Relatives,1,2,Business,Wildlife tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,14,0,Cash,No,3,UNITED STATES OF AMERICA,2
45~64,Spouse and Children,3,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,10,3,Cash,Yes,4,ITALY,4
25~44,Friends/Relatives,4,0,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,No,Yes,No,No,No,0,4,Cash,Yes,4,SOUTH AFRICA,4
25~44,Spouse,1,1,Leisure and Holidays,business,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,0,14,Cash,Yes,2,ITALY,3
45~64,Spouse,1,1,Leisure and Holidays,Beach tourism,others,Package Tour,Yes,Yes,Yes,Yes,No,No,No,0,7,Cash,Yes,2,SOUTH AFRICA,4
45~64,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,0,7,Cash,No,2,SOUTH AFRICA,4
45~64,Spouse,1,1,Leisure and Holidays,Beach tourism,others,Package Tour,Yes,Yes,Yes,Yes,No,No,No,0,3,Cash,Yes,2,SOUTH AFRICA,2
25~44,Alone,0,1,Business,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,Cash,No,1,ZAMBIA,2
45~64,Blank,0,1,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,1,0,Cash,No,1,BURUNDI,1
25~44,Blank,0,1,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,1,0,Cash,No,1,RWANDA,1
25~44,Blank,0,1,Business,Wildlife tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,2,0,Cash,No,1,ZIMBABWE,2
25~44,Alone,0,1,Leisure and Holidays,Beach tourism,"Newspaper, magazines,brochures",Independent,No,No,No,No,No,No,No,3,0,Cash,No,1,ZIMBABWE,1
25~44,Alone,0,1,Business,Wildlife tourism,Trade fair,Independent,No,No,No,No,No,No,No,5,0,Cash,No,1,UGANDA,2
45~64,Friends/Relatives,0,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4,0,Cash,Yes,2,O-EEU,1
1~24,Alone,0,1,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,60,0,Cash,No,1,UGANDA,2
25~44,Spouse and Children,3,1,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,36,2,Cash,No,4,GERMANY,2
45~64,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,5,0,Cash,No,1,ZAMBIA,1
45~64,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,No,No,0,3,Cash,Yes,2,KENYA,2
45~64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Newspaper, magazines,brochures",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,7,7,Cash,Yes,2,FRANCE,3
25~44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Newspaper, magazines,brochures",Independent,No,No,No,No,No,No,No,20,0,Cash,Yes,2,DENMARK,2
25~44,Blank,1,0,Business,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,11,0,Credit Card,Yes,1,UNITED STATES OF AMERICA,2
65+,Spouse,1,1,Leisure and Holidays,Wildlife tourism,Tanzania Mission Abroad,Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,7,0,Credit Card,Yes,2,CANADA,3
1~24,Alone,0,1,Volunteering,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,No,No,No,10,0,Cash,Yes,1,AUSTRALIA,2
25~44,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,No,No,5,0,Cash,Yes,1,UNITED KINGDOM,2
25~44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,No,Yes,Yes,Yes,No,16,5,Cash,Yes,2,AUSTRALIA,4
45~64,Spouse,2,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,No,No,4,3,Cash,Yes,4,SPAIN,3
25~44,Spouse and Children,3,2,Visiting Friends and Relatives,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,12,0,Credit Card,No,5,MOZAMBIQUE,2
25~44,Blank,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,4,4,Cash,Yes,1,FRANCE,2
45~64,Blank,0,1,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,5,0,Cash,No,1,KENYA,1
1~24,Blank,0,1,Business,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,61,0,Cash,No,1,UNITED KINGDOM,2
25~44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,3,Cash,Yes,2,FRANCE,2
25~44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,No,Yes,0,7,Cash,Yes,2,ITALY,3
1~24,Spouse and Children,3,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,0,15,Cash,Yes,4,SPAIN,2
25~44,Alone,0,1,Business,Mountain climbing,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,2,0,Cash,No,1,ZIMBABWE,1
25~44,Friends/Relatives,0,2,Business,Wildlife tourism,others,Independent,No,No,No,No,No,No,No,3,0,Cash,Yes,2,ZIMBABWE,1
25~44,Blank,0,1,Leisure and Holidays,Wildlife tourism,"Radio, TV, Web",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,9,0,Cash,No,1,UNITED STATES OF AMERICA,3
25~44,Friends/Relatives,7,5,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,No,No,No,Yes,No,Yes,15,6,Cash,Yes,12,SPAIN,2
25~44,Friends/Relatives,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,Yes,0,7,Cash,Yes,2,ITALY,2
25~44,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,9,0,Cash,No,1,ZAMBIA,1
45~64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,7,0,Cash,Yes,2,CANADA,2
25~44,Friends/Relatives,1,4,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,3,1,Cash,No,5,CHINA,3
45~64,Alone,1,0,Leisure and Holidays,Conference tourism,"Friends, relatives",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,6,0,Cash,Yes,1,MALAYSIA,2
45~64,Children,1,1,Visiting Friends and Relatives,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,25,3,Cash,No,2,GERMANY,2
45~64,Blank,0,1,Meetings and Conference,Mountain climbing,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,Cash,Yes,1,UNITED STATES OF AMERICA,1
45~64,Blank,0,1,Visiting Friends and Relatives,Cultural tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,Cash,No,1,DRC,1
25~44,Children,0,2,Business,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,Cash,Yes,2,ZAMBIA,1
25~44,Alone,1,0,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,Cash,Yes,1,UGANDA,1
25~44,Spouse,1,1,Other,Hunting tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,1,0,Cash,Yes,2,ZIMBABWE,1
25~44,Blank,1,0,Business,Wildlife tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,5,0,Cash,No,1,SOUTH AFRICA,2
1~24,Blank,0,1,Visiting Friends and Relatives,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,22,3,Cash,Yes,1,UNITED KINGDOM,2
1~24,Spouse,1,1,Visiting Friends and Relatives,Cultural tourism,"Newspaper, magazines,brochures",Independent,No,No,No,No,No,No,No,0,13,Cash,Yes,2,OMAN,1
25~44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5,4,Cash,Yes,2,SPAIN,3
45~64,Children,3,0,Visiting Friends and Relatives,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,17,4,Cash,No,3,GERMANY,2
45~64,Spouse and Children,1,3,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,No,No,7,6,Cash,Yes,4,UNITED KINGDOM,3
25~44,Spouse and Children,2,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,10,10,Cash,Yes,4,FRANCE,4
1~24,Alone,0,1,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,23,14,Cash,No,1,INDIA,2
45~64,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,7,Cash,Yes,2,ITALY,3
45~64,Blank,1,0,Leisure and Holidays,Wildlife tourism,"Friends, relatives",Package Tour,Yes,Yes,Yes,Yes,No,No,Yes,10,5,Cash,Yes,1,FRANCE,2
45~64,Spouse and Children,3,1,Leisure and Holidays,Beach tourism,"Newspaper, magazines,brochures",Independent,No,No,No,No,No,No,No,3,12,Cash,Yes,4,POLAND,4
25~44,Friends/Relatives,1,1,Visiting Friends and Relatives,Beach tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,No,No,No,Yes,0,7,Cash,Yes,2,ITALY,3
45~64,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,7,7,Cash,Yes,1,UNITED STATES OF AMERICA,2
25~44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,No,No,No,No,0,7,Cash,Yes,2,ITALY,2
25~44,Spouse,1,1,Leisure and Holidays,Cultural tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,No,No,No,Yes,0,7,Cash,Yes,2,ITALY,2
25~44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,0,7,Cash,Yes,2,ITALY,2
25~44,Blank,1,0,Leisure and Holidays,Conference tourism,"Newspaper, magazines,brochures",Package Tour,Yes,Yes,No,Yes,No,Yes,No,9,4,Cash,Yes,1,UNITED KINGDOM,3
25~44,Spouse,1,0,Leisure and Holidays,Beach tourism,others,Independent,No,No,No,No,No,No,No,0,5,Cash,Yes,1,IRELAND,2
45~64,Friends/Relatives,2,3,Visiting Friends and Relatives,Hunting tourism,"Newspaper, magazines,brochures",Independent,No,No,No,No,No,No,No,21,0,Cash,No,5,UGANDA,2
1~24,Alone,1,0,Leisure and Holidays,Conference tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,6,4,Cash,Yes,1,UNITED KINGDOM,2
25~44,Alone,1,0,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,21,0,Cash,No,1,UGANDA,1
45~64,Blank,0,1,Visiting Friends and Relatives,Cultural tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,1,0,Cash,Yes,1,BURUNDI,1
25~44,Spouse,1,1,Leisure and Holidays,Cultural tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,Yes,Yes,0,7,Cash,Yes,2,ITALY,2
25~44,Blank,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,0,7,Cash,Yes,2,ITALY,2
1~24,Blank,0,1,Scientific and Academic,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,55,0,Cash,Yes,1,QATAR,2
25~44,Spouse and Children,2,3,Leisure and Holidays,Beach tourism,others,Package Tour,Yes,Yes,Yes,No,No,No,Yes,0,7,Cash,Yes,5,FRANCE,3
25~44,Friends/Relatives,1,1,Business,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,Cash,Yes,2,ZIMBABWE,1
1~24,Blank,1,0,Visiting Friends and Relatives,Cultural tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,0,Cash,No,1,BURUNDI,1
25~44,Alone,0,1,Business,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,Cash,No,1,ZIMBABWE,1
1~24,Friends/Relatives,2,2,Leisure and Holidays,Cultural tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,0,Cash,Yes,4,GERMANY,1
45~64,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,Yes,5,0,Cash,Yes,1,UNITED STATES OF AMERICA,3
45~64,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,0,15,Cash,Yes,2,SWEDEN,2
1~24,Blank,0,1,Visiting Friends and Relatives,Cultural tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,7,0,Cash,No,1,KENYA,1
1~24,Blank,1,0,Visiting Friends and Relatives,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,Cash,Yes,1,DRC,1
45~64,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Friends, relatives",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,4,0,Cash,No,1,UNITED STATES OF AMERICA,2
45~64,Friends/Relatives,1,1,Meetings and Conference,Wildlife tourism,others,Independent,No,No,No,No,No,No,No,5,0,Cash,Yes,2,SOUTH AFRICA,3
45~64,Blank,1,0,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,13,2,Cash,Yes,1,UNITED STATES OF AMERICA,3
45~64,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,14,Cash,Yes,2,ITALY,3
1~24,Friends/Relatives,2,2,Leisure and Holidays,Beach tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,4,4,Cash,Yes,4,NORWAY,1
45~64,Blank,1,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,No,Yes,Yes,Yes,11,3,Cash,Yes,3,SPAIN,2
25~44,Friends/Relatives,0,2,Business,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,1,0,Cash,No,2,ZIMBABWE,2
45~64,Children,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,Yes,No,7,6,Cash,Yes,2,FRANCE,3
25~44,Friends/Relatives,3,0,Leisure and Holidays,Cultural tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,0,4,Credit Card,Yes,3,AUSTRALIA,2
65+,Alone,1,0,Visiting Friends and Relatives,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,5,0,Cash,Yes,1,UNITED STATES OF AMERICA,2
25~44,Friends/Relatives,0,2,Business,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,Cash,Yes,2,ZIMBABWE,2
25~44,Friends/Relatives,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,10,9,Credit Card,Yes,2,SPAIN,3
45~64,Spouse and Children,1,2,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4,3,Cash,Yes,3,FRANCE,4
45~64,Spouse and Children,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,Yes,5,3,Cash,Yes,2,UNITED KINGDOM,3
25~44,Alone,0,1,Business,Cultural tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,1,0,Cash,Yes,1,ZIMBABWE,1
45~64,Children,1,2,Meetings and Conference,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,No,Yes,Yes,No,No,No,9,0,Credit Card,Yes,3,CHINA,3
25~44,Blank,0,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,2,0,Cash,Yes,1,UNITED STATES OF AMERICA,1
65+,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Newspaper, magazines,brochures",Package Tour,No,Yes,Yes,No,Yes,Yes,No,12,0,Cash,Yes,2,UNITED STATES OF AMERICA,3
65+,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,12,0,Credit Card,Yes,2,UNITED STATES OF AMERICA,3
25~44,Spouse and Children,1,2,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,39,0,Cash,Yes,3,O-AF,1
45~64,Spouse and Children,1,4,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5,3,Cash,Yes,5,UNITED STATES OF AMERICA,4
25~44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,0,13,Cash,Yes,2,FRANCE,2
25~44,Alone,0,1,Business,Wildlife tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,3,0,Credit Card,Yes,1,SOUTH AFRICA,2
25~44,Spouse,1,1,Leisure and Holidays,business,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,0,7,Cash,Yes,2,GERMANY,3
1~24,Friends/Relatives,3,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4,0,Cash,Yes,5,UNITED STATES OF AMERICA,4
25~44,Friends/Relatives,1,1,Leisure and Holidays,Wildlife tourism,"Friends, relatives",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,6,0,Credit Card,No,2,SWIZERLAND,3
25~44,Alone,0,1,Leisure and Holidays,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,15,4,Cash,Yes,1,SPAIN,1
25~44,Alone,1,0,Leisure and Holidays,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,15,4,Cash,Yes,1,SPAIN,2
45~64,Spouse and Children,2,3,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,7,7,Cash,Yes,5,UNITED KINGDOM,4
45~64,Alone,0,1,Visiting Friends and Relatives,Cultural tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,11,3,Cash,No,1,NORWAY,1
25~44,Blank,1,0,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,13,0,Cash,No,1,KENYA,1
45~64,Blank,0,1,Leisure and Holidays,Cultural tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,9,4,Cash,Yes,1,INDIA,2
25~44,Blank,1,0,Business,Wildlife tourism,"Newspaper, magazines,brochures",Independent,No,No,No,No,No,No,No,3,0,Cash,Yes,1,FRANCE,1
1~24,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,No,Yes,Yes,7,4,Cash,Yes,1,AUSTRALIA,3
25~44,Alone,0,1,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,6,0,Cash,Yes,1,UNITED KINGDOM,2
25~44,Spouse,1,1,Leisure and Holidays,Beach tourism,others,Package Tour,Yes,Yes,Yes,Yes,No,No,No,0,4,Cash,Yes,2,SOUTH AFRICA,4
25~44,Friends/Relatives,0,2,Meetings and Conference,Mountain climbing,"Friends, relatives",Independent,No,No,No,No,No,No,No,6,1,Cash,Yes,2,INDIA,2
45~64,Spouse,1,1,Leisure and Holidays,Beach tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,6,9,Credit Card,Yes,2,FRANCE,2
1~24,Alone,1,0,Leisure and Holidays,Beach tourism,"Newspaper, magazines,brochures",Independent,No,No,No,No,No,No,No,6,7,Cash,Yes,1,UNITED STATES OF AMERICA,1
