age_group,travel_with,total_female,total_male,purpose,main_activity,info_source,tour_arrangement,package_transport_int,package_accomodation,package_food,package_transport_tz,package_sightseeing,package_guided_tour,package_insurance,night_mainland,night_zanzibar,payment_mode,first_trip_tz,total_people,country_new,cost_category
45~64,Alone,1,0,Visiting Friends and Relatives,Cultural tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,13,0,Cash,No,1,SWEDEN,1
25~44,Blank,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,6,6,Credit Card,Yes,1,AUSTRALIA,2
45~64,Blank,0,1,Business,Wildlife tourism,others,Package Tour,Yes,Yes,Yes,Yes,No,No,No,5,0,Credit Card,Yes,1,SOUTH AFRICA,2
45~64,Friends/Relatives,3,3,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,6,4,Credit Card,Yes,6,FRANCE,4
45~64,Spouse and Children,2,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,No,Yes,No,No,0,10,Cash,Yes,3,UNITED KINGDOM,3
45~64,Spouse and Children,1,2,Leisure and Holidays,Beach tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,0,11,Cash,Yes,3,RUSSIA,2
45~64,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,6,2,Cash,Yes,2,FRANCE,3
45~64,Spouse,1,1,Leisure and Holidays,Beach tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,2,3,Credit Card,Yes,2,ZIMBABWE,2
45~64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,3,0,Cash,Yes,2,UNITED STATES OF AMERICA,2
65+,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Newspaper, magazines,brochures",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,12,0,Cash,Yes,2,UNITED STATES OF AMERICA,3
25~44,Spouse,1,1,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,0,Cash,Yes,2,CANADA,4
45~64,Spouse and Children,2,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,10,0,Credit Card,Yes,4,UNITED STATES OF AMERICA,3
45~64,Alone,0,1,Leisure and Holidays,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,7,0,Cash,No,1,SOUTH AFRICA,2
1~24,Friends/Relatives,0,2,Volunteering,Wildlife tourism,"Newspaper, magazines,brochures",Independent,No,No,No,No,No,No,No,90,5,Cash,Yes,2,NETHERLANDS,2
25~44,Children,1,1,Visiting Friends and Relatives,Cultural tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,Cash,No,2,BURUNDI,1
45~64,Alone,0,1,Business,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,Cash,No,1,ZIMBABWE,2
25~44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,10,4,Cash,Yes,2,FRANCE,3
25~44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Friends, relatives",Package Tour,Yes,No,No,Yes,Yes,No,No,12,7,Cash,Yes,2,UNITED STATES OF AMERICA,3
25~44,Spouse and Children,5,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,No,Yes,Yes,Yes,No,14,7,Credit Card,Yes,6,NETHERLANDS,4
1~24,Blank,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,4,0,Cash,Yes,1,UNITED STATES OF AMERICA,2
1~24,Friends/Relatives,2,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,11,6,Cash,Yes,4,UNITED KINGDOM,1
45~64,Spouse and Children,1,2,Visiting Friends and Relatives,Hunting tourism,others,Independent,No,No,No,No,No,No,No,2,0,Cash,No,3,KENYA,1
25~44,Alone,1,0,Other,Conference tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,Yes,9,0,Cash,Yes,1,UNITED KINGDOM,2
25~44,Spouse and Children,1,2,Business,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,65,0,Cash,Yes,3,PAKISTAN,4
45~64,Spouse and Children,2,3,Leisure and Holidays,Wildlife tourism,others,Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,14,3,Cash,Yes,5,UNITED STATES OF AMERICA,3
1~24,Blank,0,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,3,0,Cash,Yes,1,JAPAN,2
45~64,Friends/Relatives,1,1,Leisure and Holidays,Beach tourism,others,Package Tour,Yes,Yes,Yes,Yes,No,Yes,Yes,0,7,Cash,Yes,2,SOUTH AFRICA,3
1~24,Blank,1,0,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,11,4,Cash,No,1,GERMANY,2
1~24,Blank,1,0,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,0,19,Cash,Yes,1,NETHERLANDS,3
25~44,Alone,0,1,Business,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,3,3,Cash,Yes,1,ZIMBABWE,1
45~64,Alone,1,0,Business,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,Cash,Yes,1,ZIMBABWE,1
45~64,Children,1,3,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,Yes,No,10,4,Cash,Yes,4,NETHERLANDS,4
45~64,Spouse,1,1,Leisure and Holidays,Cultural tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,Yes,Yes,0,7,Cash,Yes,2,ITALY,3
45~64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,Yes,Yes,11,5,Cash,Yes,2,FRANCE,4
25~44,Blank,1,0,Leisure and Holidays,Conference tourism,others,Package Tour,Yes,Yes,No,Yes,No,No,No,9,4,Cash,Yes,1,NORWAY,2
25~44,Alone,0,1,Leisure and Holidays,Conference tourism,others,Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,9,0,Cash,Yes,1,MALAYSIA,2
1~24,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,Yes,0,14,Cash,Yes,2,ITALY,3
45~64,Friends/Relatives,2,1,Leisure and Holidays,Wildlife tourism,others,Package Tour,Yes,Yes,Yes,Yes,Yes,No,No,4,5,Cash,Yes,3,UNITED KINGDOM,3
45~64,Spouse,1,1,Leisure and Holidays,Conference tourism,"Friends, relatives",Package Tour,No,No,No,No,No,No,No,13,5,Cash,Yes,2,UNITED STATES OF AMERICA,2
45~64,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,No,No,Yes,No,0,7,Credit Card,Yes,2,SOUTH AFRICA,1
45~64,Spouse,1,1,Leisure and Holidays,Cultural tourism,"Radio, TV, Web",Package Tour,Yes,Yes,Yes,Yes,No,No,No,6,1,Cash,No,2,SOUTH AFRICA,2
65+,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,5,5,Credit Card,Yes,2,UNITED KINGDOM,3
25~44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Radio, TV, Web",Package Tour,Yes,Yes,Yes,Yes,No,No,No,0,7,Cash,Yes,2,ITALY,2
1~24,Alone,0,1,Leisure and Holidays,Wildlife tourism,others,Independent,No,No,No,No,No,No,No,10,9,Cash,Yes,1,TAIWAN,2
25~44,Alone,0,1,Other,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,Cash,No,1,ZIMBABWE,1
25~44,Blank,0,1,Volunteering,Hunting tourism,others,Independent,No,No,No,No,No,No,No,14,0,Cash,No,1,UGANDA,1
25~44,Alone,1,0,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,15,0,Cash,Yes,1,UGANDA,1
25~44,Spouse and Children,2,0,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,14,0,Cash,No,2,UNITED KINGDOM,1
25~44,Friends/Relatives,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,0,Credit Card,No,2,SOUTH AFRICA,4
25~44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,0,7,Cash,Yes,2,ITALY,3
45~64,Spouse,1,1,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",Package Tour,No,Yes,No,No,No,No,No,30,0,Cash,No,2,OMAN,2
25~44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,Yes,Yes,0,6,Cash,Yes,2,SPAIN,1
25~44,Children,1,2,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,Cash,Yes,3,ZIMBABWE,1
25~44,Alone,0,1,Business,Wildlife tourism,Trade fair,Independent,No,No,No,No,No,No,No,4,0,Cash,No,1,ZIMBABWE,1
25~44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Newspaper, magazines,brochures",Package Tour,Yes,Yes,Yes,No,No,No,Yes,0,13,Cash,Yes,2,ITALY,3
1~24,Alone,1,0,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,0,Cash,No,1,RWANDA,1
25~44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,Yes,Yes,0,7,Cash,Yes,2,ITALY,3
45~64,Friends/Relatives,0,3,Volunteering,Beach tourism,Tanzania Mission Abroad,Independent,No,No,No,No,No,No,No,30,0,Cash,Yes,3,UNITED STATES OF AMERICA,3
1~24,Blank,1,0,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,27,2,Cash,No,1,GERMANY,1
1~24,Friends/Relatives,1,1,Leisure and Holidays,Cultural tourism,others,Independent,No,No,No,No,No,No,No,4,0,Cash,Yes,2,SWEDEN,1
1~24,Friends/Relatives,2,2,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,No,No,No,No,0,7,Cash,Yes,4,ITALY,2
25~44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Newspaper, magazines,brochures",Package Tour,Yes,Yes,Yes,Yes,No,No,Yes,5,5,Cash,Yes,2,O-EEU,3
1~24,Blank,0,1,Volunteering,Wildlife tourism,others,Independent,No,No,No,No,No,No,No,24,0,Cash,Yes,1,UNITED KINGDOM,2
25~44,Blank,0,1,Meetings and Conference,Mountain climbing,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,2,0,Credit Card,No,1,KENYA,1
45~64,Friends/Relatives,2,0,Meetings and Conference,Mountain climbing,"Friends, relatives",Independent,No,No,No,No,No,No,No,7,0,Cash,Yes,2,UNITED STATES OF AMERICA,2
25~44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,0,6,Cash,Yes,2,EGYPT,2
1~24,Friends/Relatives,3,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,7,7,Cash,Yes,4,SWEDEN,1
25~44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,6,4,Cash,Yes,2,SPAIN,3
45~64,Blank,1,0,Business,Wildlife tourism,Tanzania Mission Abroad,Independent,No,No,No,No,No,No,No,2,0,Cash,Yes,1,SOUTH AFRICA,1
25~44,Spouse,1,1,Leisure and Holidays,Beach tourism,others,Package Tour,Yes,Yes,Yes,Yes,No,No,No,0,7,Cash,Yes,2,SOUTH AFRICA,2
25~44,Alone,0,1,Leisure and Holidays,Conference tourism,others,Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,9,0,Cash,Yes,1,UNITED KINGDOM,2
25~44,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,11,6,Cash,Yes,1,FRANCE,1
45~64,Blank,0,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,7,0,Cash,Yes,1,UNITED STATES OF AMERICA,2
25~44,Alone,0,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,10,4,Cash,Yes,1,AUSTRALIA,2
25~44,Alone,0,1,Business,Wildlife tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,4,0,Cash,Yes,1,ZAMBIA,1
25~44,Friends/Relatives,2,0,Scientific and Academic,Conference tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,42,7,Cash,Yes,2,AUSTRALIA,3
1~24,Spouse,1,1,Leisure and Holidays,Cultural tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,0,10,Cash,Yes,2,FRANCE,3
45~64,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,0,7,Cash,Yes,2,ITALY,3
25~44,Alone,0,1,Other,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,5,0,Cash,Yes,1,ZAMBIA,1
25~44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,Yes,Yes,0,5,Cash,Yes,2,SOUTH AFRICA,4
25~44,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,Cash,Yes,1,ZIMBABWE,2
25~44,Alone,0,1,Business,Wildlife tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,2,0,Cash,No,1,ZAMBIA,1
1~24,Blank,0,1,Leisure and Holidays,Cultural tourism,"Friends, relatives",Package Tour,No,Yes,Yes,No,No,Yes,No,20,0,Cash,Yes,1,UNITED KINGDOM,3
25~44,Alone,0,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,3,0,Cash,Yes,1,SOUTH AFRICA,1
45~64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,5,0,Cash,Yes,2,UNITED STATES OF AMERICA,2
25~44,Spouse and Children,5,4,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,3,0,Credit Card,No,9,KENYA,3
45~64,Blank,0,1,Leisure and Holidays,Conference tourism,"Newspaper, magazines,brochures",Independent,No,No,No,No,No,No,No,11,0,Cash,Yes,1,CZECH REPUBLIC,2
25~44,Blank,1,0,Visiting Friends and Relatives,Conference tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,45,5,Cash,No,1,CANADA,4
45~64,Children,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,5,0,Cash,Yes,2,GERMANY,3
45~64,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,5,0,Cash,Yes,1,AUSTRALIA,2
45~64,Spouse and Children,2,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,0,Cash,Yes,3,UNITED KINGDOM,3
65+,Blank,1,0,Leisure and Holidays,Wildlife tourism,"Friends, relatives",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,10,4,Cash,Yes,1,UNITED STATES OF AMERICA,3
25~44,Blank,0,1,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,13,0,Cash,Yes,1,SWEDEN,2
25~44,Friends/Relatives,0,2,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,No,No,10,0,Cash,Yes,2,UNITED STATES OF AMERICA,3
65+,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Friends, relatives",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,6,0,Cash,Yes,2,ITALY,3
25~44,Friends/Relatives,0,2,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,No,No,Yes,No,11,0,Cash,Yes,2,UNITED KINGDOM,2
65+,Spouse and Children,2,1,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,No,Yes,No,No,14,0,Cash,Yes,3,GERMANY,3
25~44,Blank,0,1,Leisure and Holidays,Wildlife tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,5,3,Cash,No,1,UNITED KINGDOM,1
45~64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,11,3,Cash,Yes,2,UNITED STATES OF AMERICA,2
25~44,Spouse,1,1,Leisure and Holidays,Conference tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,5,0,Credit Card,No,2,UNITED STATES OF AMERICA,3
1~24,Friends/Relatives,2,0,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",Independent,No,No,No,No,No,No,No,9,5,Cash,Yes,2,DENMARK,2
45~64,Spouse,1,1,Leisure and Holidays,Bird watching,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,Cash,Yes,2,UNITED ARAB EMIRATES,1
45~64,Blank,0,1,Meetings and Conference,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,No,No,No,No,1,0,Credit Card,No,1,SOUTH AFRICA,2
45~64,Children,2,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,7,3,Cash,Yes,4,FRANCE,4
25~44,Spouse and Children,2,2,Leisure and Holidays,Beach tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,0,12,Cash,Yes,4,KENYA,3
25~44,Blank,0,1,Meetings and Conference,Mountain climbing,"Friends, relatives",Independent,No,No,No,No,No,No,No,30,0,Cash,Yes,1,SOUTH AFRICA,2
65+,Friends/Relatives,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,12,0,Cash,Yes,2,UNITED STATES OF AMERICA,3
45~64,Alone,1,0,Leisure and Holidays,Conference tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,10,0,Cash,Yes,1,AUSTRALIA,2
25~44,Blank,1,0,Leisure and Holidays,Wildlife tourism,"Newspaper, magazines,brochures",Package Tour,No,Yes,Yes,Yes,Yes,No,No,7,2,Cash,Yes,1,SWIZERLAND,2
25~44,Friends/Relatives,3,0,Leisure and Holidays,business,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,7,7,Cash,Yes,3,FRANCE,2
45~64,Spouse,1,1,Leisure and Holidays,Conference tourism,others,Package Tour,No,Yes,Yes,Yes,Yes,Yes,Yes,11,0,Cash,No,2,AUSTRALIA,3
65+,Friends/Relatives,1,1,Leisure and Holidays,Beach tourism,"Newspaper, magazines,brochures",Package Tour,Yes,Yes,Yes,No,No,No,No,7,0,Cash,Yes,2,AUSTRALIA,3
45~64,Children,0,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,11,5,Credit Card,Yes,2,BELGIUM,4
25~44,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Friends, relatives",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,4,0,Cash,Yes,1,CANADA,2
45~64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,4,0,Cash,Yes,2,UNITED STATES OF AMERICA,3
1~24,Blank,0,1,Volunteering,Cultural tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,Cash,Yes,1,SPAIN,2
45~64,Friends/Relatives,2,1,Leisure and Holidays,Cultural tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,Yes,No,6,4,Cash,Yes,3,SPAIN,4
45~64,Friends/Relatives,3,2,Leisure and Holidays,Cultural tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,13,0,Cash,Yes,5,UNITED STATES OF AMERICA,2
25~44,Blank,1,0,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,13,0,Credit Card,Yes,1,FRANCE,1
45~64,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,Yes,4,0,Cash,Yes,1,CHINA,2
25~44,Blank,1,0,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,No,Yes,No,9,3,Cash,Yes,1,GERMANY,2
1~24,Alone,0,1,Leisure and Holidays,Conference tourism,"Friends, relatives",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,6,0,Cash,Yes,1,UNITED KINGDOM,2
25~44,Blank,0,1,Other,Hunting tourism,others,Independent,No,No,No,No,No,No,No,2,0,Cash,Yes,1,KENYA,1
45~64,Spouse and Children,2,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,6,Cash,Yes,4,GERMANY,4
25~44,Friends/Relatives,2,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,10,4,Cash,Yes,2,UNITED KINGDOM,3
45~64,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Newspaper, magazines,brochures",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,14,4,Cash,Yes,1,FRANCE,2
1~24,Alone,0,1,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,Yes,No,11,5,Cash,Yes,1,UNITED KINGDOM,2
45~64,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,0,7,Cash,Yes,2,ITALY,2
1~24,Alone,0,1,Business,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,Cash,No,1,ZAMBIA,2
25~44,Alone,1,0,Business,Wildlife tourism,others,Independent,No,No,No,No,No,No,No,2,0,Cash,Yes,1,ZIMBABWE,1
45~64,Spouse and Children,2,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,No,Yes,Yes,No,14,4,Cash,Yes,3,NETHERLANDS,3
25~44,Friends/Relatives,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,0,7,Cash,Yes,2,ITALY,2
25~44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,Yes,0,4,Cash,Yes,2,SOUTH AFRICA,3
25~44,Friends/Relatives,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,Yes,Yes,0,7,Cash,Yes,2,SOUTH AFRICA,4
45~64,Alone,0,1,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,Cash,Yes,1,INDIA,1
45~64,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,0,7,Cash,Yes,2,SOUTH AFRICA,4
25~44,Spouse,1,1,Leisure and Holidays,business,others,Package Tour,Yes,Yes,Yes,Yes,No,No,Yes,0,7,Cash,Yes,2,ITALY,2
45~64,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5,0,Cash,Yes,1,BRAZIL,2
25~44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,0,7,Cash,Yes,2,SOUTH AFRICA,4
25~44,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,5,3,Cash,Yes,1,UNITED STATES OF AMERICA,2
65+,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,23,0,Cash,Yes,2,AUSTRALIA,4
25~44,Alone,1,0,Leisure and Holidays,Conference tourism,others,Independent,No,No,No,No,No,No,No,10,0,Credit Card,Yes,1,NETHERLANDS,1
25~44,Children,49,44,Leisure and Holidays,Wildlife tourism,others,Independent,No,No,No,No,No,No,No,4,0,Cash,Yes,93,KENYA,4
65+,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,5,0,Cash,Yes,1,AUSTRALIA,3
25~44,Friends/Relatives,1,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,Yes,7,0,Cash,Yes,3,UNITED STATES OF AMERICA,4
65+,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Friends, relatives",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,12,0,Cash,Yes,2,UNITED STATES OF AMERICA,3
45~64,Spouse,1,1,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,12,0,Cash,Yes,2,UNITED KINGDOM,2
25~44,Blank,1,0,Business,Wildlife tourism,others,Independent,No,No,No,No,No,No,No,3,0,Cash,No,1,NETHERLANDS,1
65+,Friends/Relatives,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,6,0,Credit Card,Yes,2,ITALY,3
25~44,Blank,0,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",Package Tour,No,Yes,Yes,Yes,No,No,No,5,3,Cash,Yes,1,NETHERLANDS,1
45~64,Spouse and Children,3,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",Package Tour,Yes,Yes,Yes,No,No,Yes,No,0,7,Cash,Yes,4,ITALY,3
